OrderID,OrderDate,CustomerID,CustomerType,Region,State,Product,Category,Quantity,UnitPrice,Discount,SalesChannel,PaymentMethod,ShippingMethod,Returned,CustomerRating,Revenue,Month
ORD-108397,,CUST-3533,Returning,West,AZ,USB-C Hub,Electronics,3,37.73,0.0,Online,Bank Transfer,Express,No,4.0,113.19,
ORD-107929,,CUST-1590,Returning,Midwest,MN,Notebook Set,Home & Office,2,20.5,0.05,Retail Store,Bank Transfer,Standard,No,4.0,38.95,
ORD-111301,,CUST-5409,Returning,West,CA,T-Shirt,Clothing,1,23.16,0.0,Online,Debit Card,Express,No,2.0,23.16,
ORD-100545,,CUST-2548,Returning,Northeast,CT,Office Chair,Home & Office,2,189.67,0.0,Online,Debit Card,Standard,No,Unknown,379.34,
ORD-106084,,CUST-2359,Returning,West,WA,Wireless Headphones,Electronics,2,95.5,0.0,Online,Bank Transfer,Express,Yes,5.0,191.0,
ORD-110851,,CUST-5887,Returning,Northeast,CT,Water Bottle,Fitness,1,20.86,0.0,Marketplace,Apple Pay,Standard,No,4.0,20.86,
ORD-106872,,CUST-6017,Vip,Midwest,OH,Smart Watch,Electronics,1,140.97,0.0,Retail Store,Apple Pay,Standard,No,3.0,140.97,
ORD-105719,,CUST-5246,New,Midwest,IL,Desk Lamp,Home & Office,2,46.87,0.1,Retail Store,Apple Pay,Standard,No,3.0,84.37,
ORD-100119,,CUST-3990,Vip,Southwest,NM,Foam Roller,Fitness,4,28.66,0.2,Retail Store,Bank Transfer,2-Day,No,4.0,91.71,
ORD-110855,,CUST-2441,Returning,Northeast,PA,Water Bottle,Fitness,2,19.97,0.0,Marketplace,Credit Card,Standard,No,5.0,39.94,
ORD-111726,2025-01-06,CUST-3653,Returning,West,CA,Smart Watch,Electronics,1,153.61,0.0,Online,Debit Card,2-Day,No,5.0,153.61,2025-01
ORD-103368,,CUST-4778,New,Southeast,VA,Notebook Set,Home & Office,1,19.56,0.0,Retail Store,PayPal,Standard,No,4.0,19.56,
ORD-104500,,CUST-1212,Returning,West,CA,Fitness Tracker,Fitness,1,79.3,0.0,Corporate,Credit Card,Standard,No,3.0,79.3,
ORD-103444,2025-01-02,CUST-2869,Returning,West,NV,USB-C Hub,Electronics,1,37.83,0.1,Online,PayPal,Standard,No,4.0,34.05,2025-01
ORD-104488,,CUST-6014,Vip,Southeast,FL,Jacket,Clothing,1,112.14,0.0,Online,Credit Card,Express,No,Unknown,112.14,
ORD-109778,,CUST-3941,Returning,Midwest,MN,Standing Desk,Home & Office,1,310.11,0.0,Online,Bank Transfer,Next Day,No,Unknown,310.11,
ORD-107311,,CUST-2586,Returning,Northeast,NJ,T-Shirt,Clothing,2,26.44,0.0,Online,Credit Card,2-Day,No,4.0,52.88,
ORD-112173,,CUST-3091,Returning,Southeast,NC,Resistance Bands,Fitness,1,22.86,0.1,Marketplace,Apple Pay,Unknown,No,5.0,20.57,
ORD-109368,,CUST-2076,Vip,Northeast,NY,Hoodie,Clothing,1,51.9,0.0,Online,Debit Card,Standard,No,5.0,51.9,
ORD-101000,,CUST-5659,New,Midwest,OH,Running Shoes,Clothing,1,86.77,0.0,Online,Debit Card,Express,No,4.0,86.77,
ORD-102269,,CUST-5734,Returning,Southwest,OK,Yoga Mat,Fitness,2,34.89,0.0,Retail Store,Credit Card,Next Day,No,5.0,69.78,
ORD-101697,,CUST-1487,Returning,Southeast,TN,Fitness Tracker,Fitness,1,84.56,0.0,Online,Debit Card,2-Day,No,4.0,84.56,
ORD-110525,,CUST-3834,Returning,West,AZ,Yoga Mat,Fitness,4,33.52,0.05,Online,Bank Transfer,Standard,No,4.0,127.38,
ORD-105767,,CUST-5694,Vip,Southeast,FL,Desk Lamp,Home & Office,1,47.02,0.05,Retail Store,Debit Card,2-Day,No,4.0,44.67,
ORD-100185,,CUST-2478,Returning,Midwest,MO,Smart Watch,Electronics,2,157.82,0.0,Retail Store,Apple Pay,2-Day,No,4.0,315.64,
ORD-105206,,CUST-1754,Returning,West,NV,Bluetooth Speaker,Electronics,1,65.26,0.0,Marketplace,Bank Transfer,Next Day,No,Unknown,65.26,
ORD-104052,,CUST-1877,New,Midwest,MO,Foam Roller,Fitness,1,29.04,0.15,Marketplace,Bank Transfer,Standard,No,4.0,24.68,
ORD-102461,,CUST-4177,Returning,West,CA,Wireless Headphones,Electronics,2,86.09,0.05,Online,Debit Card,Next Day,No,4.0,163.57,
ORD-109683,,CUST-2380,New,Northeast,MA,Foam Roller,Fitness,1,29.52,0.2,Corporate,Bank Transfer,Standard,Yes,Unknown,23.62,
ORD-106992,,CUST-5612,New,Southwest,NM,Wireless Headphones,Electronics,5,96.85,0.2,Retail Store,PayPal,Standard,No,3.0,387.4,
ORD-100144,,CUST-2537,New,Northeast,PA,Desk Organizer,Home & Office,3,24.79,0.2,Online,Apple Pay,Standard,No,4.0,59.5,
ORD-106059,,CUST-2837,Returning,Southeast,NC,Hoodie,Clothing,3,57.67,0.1,Retail Store,PayPal,Express,No,Unknown,155.71,
ORD-104154,,CUST-1707,Returning,West,CA,Desk Organizer,Home & Office,1,24.46,0.0,Retail Store,PayPal,Standard,No,Unknown,24.46,
ORD-106113,,CUST-6241,Vip,Northeast,CT,Jeans,Clothing,2,70.06,0.0,Marketplace,Apple Pay,2-Day,No,5.0,140.12,
ORD-101897,,CUST-3412,New,Midwest,OH,USB-C Hub,Electronics,1,42.82,0.2,Online,Debit Card,Standard,No,3.0,34.26,
ORD-104481,,CUST-4225,Vip,Southwest,NM,Fitness Tracker,Fitness,1,77.36,0.05,Online,Bank Transfer,Express,No,1.0,73.49,
ORD-103636,,CUST-5139,New,Northeast,NY,Water Bottle,Fitness,3,18.93,0.05,Online,Debit Card,Next Day,No,3.0,53.95,
ORD-109099,,CUST-6003,Returning,West,OR,Wireless Mouse,Electronics,1,35.1,0.0,Retail Store,PayPal,Express,No,5.0,35.1,
ORD-107130,,CUST-3475,New,West,OR,Backpack,Clothing,2,50.26,0.0,Marketplace,Credit Card,Standard,No,2.0,100.52,
ORD-100537,,CUST-1047,Returning,West,NV,Desk Organizer,Home & Office,2,26.22,0.0,Online,Debit Card,2-Day,No,4.0,52.44,
ORD-104427,2026-01-04,CUST-3495,Returning,West,CA,Fitness Tracker,Fitness,2,75.36,0.1,Corporate,PayPal,Next Day,Yes,5.0,135.65,2026-01
ORD-110791,,CUST-5091,New,Southeast,FL,Office Chair,Home & Office,2,192.45,0.0,Online,PayPal,Standard,No,Unknown,384.9,
ORD-101993,,CUST-3906,Returning,West,WA,Wireless Mouse,Electronics,1,37.12,0.2,Online,PayPal,Express,No,4.0,29.7,
ORD-103002,,CUST-2446,Returning,Southwest,TX,Smart Watch,Electronics,1,161.77,0.0,Online,PayPal,Next Day,No,4.0,161.77,
ORD-101734,,CUST-1781,Returning,Northeast,MA,Jeans,Clothing,1,68.98,0.1,Online,PayPal,Express,No,Unknown,62.08,
ORD-111340,2026-07-08,CUST-3753,Returning,West,WA,Desk Organizer,Home & Office,1,26.14,0.05,Retail Store,Bank Transfer,2-Day,No,5.0,24.83,2026-07
ORD-108807,,CUST-3910,Returning,West,OR,Jacket,Clothing,1,126.15,0.1,Marketplace,Bank Transfer,2-Day,No,5.0,113.54,
ORD-103949,,CUST-2115,Returning,Southeast,NC,Wireless Mouse,Electronics,4,33.92,0.0,Online,PayPal,2-Day,No,3.0,135.68,
ORD-103005,,CUST-6258,Returning,Southwest,NM,Yoga Mat,Fitness,2,32.72,0.0,Marketplace,Bank Transfer,2-Day,No,4.0,65.44,
ORD-111964,2025-07-01,CUST-1466,Unknown,West,NV,Office Chair,Home & Office,1,180.97,0.1,Online,Bank Transfer,Unknown,No,1.0,162.87,2025-07
ORD-111421,,CUST-1327,Returning,Southeast,NC,Desk Organizer,Home & Office,2,25.95,0.15,Retail Store,PayPal,Standard,No,5.0,44.11,
ORD-105262,,CUST-5966,Returning,Southeast,VA,T-Shirt,Clothing,3,24.66,0.0,Retail Store,PayPal,Express,No,5.0,73.98,
ORD-112296,,CUST-5023,Returning,Southeast,TN,Mechanical Keyboard,Electronics,1,90.65,0.0,Retail Store,Debit Card,Express,No,5.0,90.65,
ORD-106865,,CUST-5677,Returning,Southeast,NC,Mechanical Keyboard,Electronics,3,89.14,0.05,Corporate,Bank Transfer,2-Day,No,5.0,254.05,
ORD-106332,,CUST-4956,Vip,Southeast,GA,Hoodie,Clothing,1,52.76,0.0,Retail Store,PayPal,Standard,No,5.0,52.76,
ORD-110807,2026-07-01,CUST-4930,New,Southwest,NM,Wireless Headphones,Electronics,3,96.97,0.1,Marketplace,Bank Transfer,Standard,Yes,4.0,261.82,2026-07
ORD-107814,,CUST-2058,Returning,West,CA,Running Shoes,Clothing,4,86.39,0.0,Online,Apple Pay,Express,No,5.0,345.56,
ORD-107625,,CUST-2724,New,Southeast,FL,Fitness Tracker,Fitness,2,85.04,0.05,Marketplace,Apple Pay,Express,No,4.0,161.58,
ORD-103536,,CUST-4068,Returning,Southeast,GA,Desk Organizer,Home & Office,2,26.62,0.0,Marketplace,Apple Pay,2-Day,No,5.0,53.24,
ORD-110106,2026-07-04,CUST-1416,New,Southeast,NC,Jeans,Clothing,3,69.19,0.05,Marketplace,Debit Card,Standard,Yes,2.0,197.19,2026-07
ORD-105412,,CUST-5682,Returning,Southwest,TX,Jeans,Clothing,2,63.29,0.0,Corporate,PayPal,2-Day,No,1.0,126.58,
ORD-100628,,CUST-6189,Returning,West,OR,T-Shirt,Clothing,2,24.99,0.2,Online,Apple Pay,2-Day,No,4.0,39.98,
ORD-104434,,CUST-4275,New,Northeast,CT,Jacket,Clothing,2,127.35,0.0,Retail Store,Credit Card,Standard,No,4.0,254.7,
ORD-101531,2025-09-04,CUST-4041,Vip,Midwest,MN,USB-C Hub,Electronics,3,39.11,0.1,Marketplace,Apple Pay,2-Day,No,Unknown,105.6,2025-09
ORD-105737,,CUST-3192,Returning,Southeast,VA,Jeans,Clothing,2,69.76,0.05,Marketplace,Debit Card,2-Day,No,3.0,132.54,
ORD-111821,2026-02-02,CUST-6002,Vip,Northeast,CT,Desk Organizer,Home & Office,1,26.26,0.05,Online,Credit Card,Next Day,No,5.0,24.95,2026-02
ORD-105946,2025-08-04,CUST-6042,New,Northeast,NJ,Jacket,Clothing,1,121.87,0.05,Retail Store,Apple Pay,Express,No,3.0,115.78,2025-08
ORD-102083,2025-08-07,CUST-3102,Returning,Northeast,CT,Hoodie,Unknown,2,54.12,0.05,Retail Store,Debit Card,Next Day,No,4.0,102.83,2025-08
ORD-104100,,CUST-6615,Returning,West,WA,Monitor Stand,Home & Office,4,64.35,0.05,Marketplace,Bank Transfer,Standard,No,2.0,244.53,
ORD-106911,2025-03-08,CUST-3266,New,Southwest,NM,Smart Watch,Electronics,3,139.89,0.15,Retail Store,Bank Transfer,Standard,No,Unknown,356.72,2025-03
ORD-109850,2025-06-09,CUST-2340,Returning,West,WA,Office Chair,Home & Office,3,192.31,0.0,Online,Bank Transfer,Standard,Yes,3.0,576.93,2025-06
ORD-111995,2025-05-02,CUST-3230,New,Midwest,MN,USB-C Hub,Electronics,4,39.99,0.05,Retail Store,PayPal,Standard,No,4.0,151.96,2025-05
ORD-100196,,CUST-4599,Returning,Midwest,OH,T-Shirt,Clothing,4,25.28,0.05,Retail Store,Credit Card,Express,No,Unknown,96.06,
ORD-106112,,CUST-5068,Returning,Southeast,NC,Mechanical Keyboard,Electronics,2,90.2,0.05,Retail Store,Credit Card,Express,No,1.0,171.38,
ORD-104148,,CUST-6328,New,Southwest,NM,Dumbbell Set,Fitness,2,124.64,0.1,Online,PayPal,Express,No,4.0,224.35,
ORD-106322,,CUST-6099,Returning,Southwest,TX,Yoga Mat,Fitness,1,36.31,0.1,Marketplace,Apple Pay,Standard,No,3.0,32.68,
ORD-102252,,CUST-4481,Returning,Southwest,OK,Running Shoes,Clothing,5,78.66,0.1,Online,PayPal,Standard,No,1.0,353.97,
ORD-110619,,CUST-1159,New,West,CA,Jeans,Clothing,1,64.26,0.0,Online,Bank Transfer,Standard,No,3.0,64.26,
ORD-101661,,CUST-2652,New,Midwest,OH,Wireless Mouse,Electronics,1,34.09,0.0,Marketplace,Bank Transfer,2-Day,No,4.0,34.09,
ORD-105260,2026-05-04,CUST-5147,Returning,Southeast,TN,Dumbbell Set,Fitness,1,124.98,0.05,Online,PayPal,Standard,No,Unknown,118.73,2026-05
ORD-108872,2026-07-05,CUST-5461,Returning,Southeast,VA,Monitor Stand,Home & Office,1,57.75,0.0,Corporate,PayPal,Express,No,5.0,57.75,2026-07
ORD-111538,,CUST-6475,Returning,West,WA,Standing Desk,Home & Office,1,324.11,0.0,Online,Apple Pay,2-Day,Yes,4.0,324.11,
ORD-112126,,CUST-2047,New,Southeast,TN,Notebook Set,Home & Office,3,19.81,0.1,Corporate,Debit Card,Standard,No,4.0,53.49,
ORD-109421,,CUST-5641,New,West,AZ,Backpack,Clothing,3,51.79,0.2,Corporate,Credit Card,2-Day,Yes,4.0,124.3,
ORD-106625,,CUST-3660,New,Southeast,GA,Fitness Tracker,Fitness,1,79.46,0.0,Online,PayPal,Standard,No,5.0,79.46,
ORD-106269,,CUST-3517,Returning,Northeast,CT,Wireless Mouse,Electronics,3,33.61,0.1,Marketplace,PayPal,Standard,No,1.0,90.75,
ORD-104314,,CUST-3029,Returning,Midwest,MN,Wireless Mouse,Electronics,4,36.82,0.2,Retail Store,Credit Card,2-Day,No,Unknown,117.82,
ORD-111934,,CUST-5479,New,Midwest,IL,Wireless Headphones,Electronics,2,90.42,0.1,Online,PayPal,Standard,No,4.0,162.76,
ORD-106662,,CUST-3121,Returning,West,AZ,Desk Lamp,Home & Office,2,41.66,0.05,Marketplace,PayPal,Express,No,4.0,79.15,
ORD-101807,2025-01-09,CUST-6732,Returning,Southeast,GA,Running Shoes,Clothing,5,79.2,0.1,Retail Store,Apple Pay,Standard,No,2.0,356.4,2025-01
ORD-109762,,CUST-5042,Returning,West,CA,Office Chair,Home & Office,2,179.79,0.05,Retail Store,Credit Card,Standard,No,5.0,341.6,
ORD-105442,,CUST-3835,Returning,Southeast,TN,USB-C Hub,Electronics,1,38.64,0.0,Online,Credit Card,Standard,No,5.0,38.64,
ORD-108307,,CUST-4988,New,West,NV,Resistance Bands,Fitness,2,24.68,0.0,Marketplace,PayPal,Standard,No,3.0,49.36,
ORD-100467,,CUST-6413,New,West,CA,Jeans,Clothing,3,61.71,0.05,Online,PayPal,Standard,Yes,4.0,175.87,
ORD-106998,2025-03-03,CUST-4645,Vip,Midwest,MN,Notebook Set,Home & Office,2,18.83,0.1,Online,Credit Card,Standard,No,5.0,33.89,2025-03
ORD-106938,,CUST-5931,Returning,Midwest,MI,Running Shoes,Clothing,4,91.62,0.0,Retail Store,Credit Card,2-Day,Yes,4.0,366.48,
ORD-107916,2026-01-03,CUST-5257,New,Midwest,OH,Wireless Mouse,Electronics,3,36.54,0.0,Marketplace,Credit Card,Next Day,Yes,2.0,109.62,2026-01
ORD-109030,,CUST-5556,Vip,Southwest,NM,Smart Watch,Electronics,1,147.42,0.2,Retail Store,Apple Pay,Express,Yes,5.0,117.94,
ORD-104648,2025-08-08,CUST-3632,New,Southwest,NM,Smart Watch,Electronics,1,159.21,0.1,Online,Apple Pay,Standard,No,Unknown,143.29,2025-08
ORD-112046,,CUST-1061,Vip,Southeast,FL,Desk Organizer,Home & Office,1,23.41,0.05,Retail Store,Apple Pay,Standard,No,5.0,22.24,
ORD-108127,,CUST-2612,Returning,West,WA,Office Chair,Home & Office,4,195.55,0.1,Online,PayPal,Express,No,Unknown,703.98,
ORD-111604,,CUST-5560,Returning,Southwest,TX,Fitness Tracker,Fitness,1,75.77,0.2,Retail Store,PayPal,Standard,No,5.0,60.62,
ORD-110752,,CUST-5824,Returning,Southeast,GA,USB-C Hub,Electronics,2,39.1,0.0,Marketplace,Apple Pay,Standard,No,4.0,78.2,
ORD-103532,,CUST-4599,Returning,Southwest,OK,Wireless Mouse,Electronics,3,33.46,0.05,Retail Store,Credit Card,Standard,No,5.0,95.36,
ORD-104332,2025-04-04,CUST-6081,New,Northeast,PA,Wireless Mouse,Electronics,2,33.29,0.05,Retail Store,PayPal,Standard,No,1.0,63.25,2025-04
ORD-100096,,CUST-5228,New,Northeast,PA,Wireless Mouse,Electronics,2,33.3,0.0,Retail Store,Debit Card,Standard,No,5.0,66.6,
ORD-105243,2025-07-03,CUST-4961,Returning,Southeast,GA,Hoodie,Clothing,2,56.02,0.05,Online,Credit Card,Standard,No,5.0,106.44,2025-07
ORD-105881,,CUST-2027,Returning,Southeast,GA,Office Chair,Home & Office,1,193.89,0.0,Retail Store,Apple Pay,2-Day,No,4.0,193.89,
ORD-101377,,CUST-3452,New,Southwest,NM,Hoodie,Clothing,2,56.24,0.0,Online,Debit Card,Express,No,4.0,112.48,
ORD-107319,,CUST-5721,Returning,West,CA,Bluetooth Speaker,Electronics,4,65.48,0.05,Online,PayPal,Next Day,No,4.0,248.82,
ORD-108571,,CUST-5548,Returning,Southwest,NM,Jeans,Clothing,1,65.5,0.1,Retail Store,Debit Card,Standard,No,4.0,58.95,
ORD-109333,,CUST-1552,Returning,Midwest,MO,Water Bottle,Fitness,3,18.92,0.15,Online,Bank Transfer,Standard,Yes,4.0,48.25,
ORD-111397,,CUST-3054,New,Midwest,IL,USB-C Hub,Electronics,1,38.06,0.1,Retail Store,Apple Pay,Standard,No,3.0,34.25,
ORD-105541,,CUST-3877,Returning,West,CA,Office Chair,Home & Office,5,198.22,0.2,Retail Store,PayPal,Standard,No,5.0,792.88,
ORD-102042,2026-03-02,CUST-6206,Vip,Midwest,IL,Wireless Headphones,Electronics,1,92.83,0.2,Online,Debit Card,Standard,No,Unknown,74.26,2026-03
ORD-101635,2025-02-07,CUST-5336,New,West,WA,Hoodie,Clothing,2,56.76,0.0,Online,Apple Pay,Express,No,5.0,113.52,2025-02
ORD-108865,,CUST-6007,Vip,Northeast,CT,Notebook Set,Home & Office,3,20.51,0.0,Online,Debit Card,Standard,Yes,2.0,61.53,
ORD-108087,,CUST-3378,Vip,West,CA,Notebook Set,Home & Office,4,17.53,0.0,Online,PayPal,2-Day,No,5.0,70.12,
ORD-103704,2025-07-04,CUST-1621,Returning,Midwest,MN,Smart Watch,Electronics,1,149.0,0.0,Online,Bank Transfer,Express,No,5.0,149.0,2025-07
ORD-102541,,CUST-6539,Vip,Midwest,MN,Desk Organizer,Home & Office,3,23.46,0.0,Online,Credit Card,2-Day,No,3.0,70.38,
ORD-102618,,CUST-5469,Returning,Midwest,MO,Jeans,Clothing,4,64.98,0.0,Retail Store,Credit Card,2-Day,No,Unknown,259.92,
ORD-106731,,CUST-4351,Returning,Southeast,GA,Jacket,Clothing,2,125.11,0.05,Corporate,Apple Pay,Next Day,No,Unknown,237.71,
ORD-110571,2026-02-09,CUST-2192,Returning,Midwest,IL,Bluetooth Speaker,Electronics,1,74.57,0.1,Online,Apple Pay,Standard,No,4.0,67.11,2026-02
ORD-106690,,CUST-4457,New,Northeast,NY,Notebook Set,Home & Office,1,17.76,0.1,Retail Store,Bank Transfer,Standard,No,3.0,15.98,
ORD-110816,,CUST-6783,New,Northeast,NJ,Yoga Mat,Fitness,2,37.25,0.0,Online,PayPal,Standard,No,5.0,74.5,
ORD-108854,,CUST-3159,Returning,Southeast,NC,USB-C Hub,Electronics,1,36.98,0.0,Online,Bank Transfer,Standard,No,3.0,36.98,
ORD-104844,2026-06-05,CUST-2520,Returning,Northeast,PA,T-Shirt,Clothing,2,23.79,0.0,Retail Store,Credit Card,Standard,No,3.0,47.58,2026-06
ORD-109061,,CUST-3029,New,Southeast,FL,Bluetooth Speaker,Electronics,2,72.32,0.05,Online,Bank Transfer,Next Day,No,5.0,137.41,
ORD-106509,,CUST-5569,Returning,West,AZ,Fitness Tracker,Fitness,1,81.52,0.0,Corporate,PayPal,Standard,No,5.0,81.52,
ORD-100863,,CUST-5056,New,Southwest,TX,Mechanical Keyboard,Electronics,1,100.52,0.0,Corporate,Credit Card,Standard,No,4.0,100.52,
ORD-102274,2025-08-04,CUST-1011,Returning,Midwest,OH,Wireless Mouse,Electronics,1,36.62,0.1,Marketplace,Bank Transfer,Standard,No,5.0,32.96,2025-08
ORD-111550,,CUST-1105,New,Midwest,IL,Water Bottle,Fitness,1,20.26,0.0,Marketplace,Apple Pay,Express,No,4.0,20.26,
ORD-104396,2025-04-04,CUST-3317,Returning,West,NV,T-Shirt,Clothing,2,25.04,0.0,Online,Bank Transfer,2-Day,No,4.0,50.08,2025-04
ORD-101552,,CUST-3660,Vip,Northeast,MA,Standing Desk,Unknown,2,323.89,0.15,Online,Apple Pay,Standard,No,4.0,550.61,
ORD-103602,,CUST-6082,New,Southeast,FL,Hoodie,Clothing,2,54.39,0.05,Marketplace,Debit Card,Express,Yes,4.0,103.34,
ORD-106658,,CUST-2705,Vip,West,NV,Resistance Bands,Fitness,1,23.03,0.0,Retail Store,PayPal,Express,No,5.0,23.03,
ORD-101711,2025-01-08,CUST-4602,New,West,NV,Desk Lamp,Home & Office,1,44.67,0.05,Online,PayPal,Express,No,3.0,42.44,2025-01
ORD-110883,,CUST-1722,Vip,Northeast,MA,Desk Lamp,Home & Office,1,44.48,0.1,Online,Credit Card,Next Day,No,4.0,40.03,
ORD-100735,2025-01-02,CUST-2658,Vip,Northeast,NY,Notebook Set,Home & Office,1,17.53,0.15,Retail Store,Apple Pay,2-Day,Yes,4.0,14.9,2025-01
ORD-101341,,CUST-4712,Vip,Midwest,IL,Water Bottle,Fitness,3,20.49,0.15,Retail Store,Bank Transfer,Standard,No,2.0,52.25,
ORD-109393,2026-03-07,CUST-5257,Returning,Southwest,NM,Monitor Stand,Home & Office,1,61.96,0.0,Corporate,Credit Card,Standard,No,4.0,61.96,2026-03
ORD-109298,,CUST-6494,Returning,Southwest,NM,Foam Roller,Fitness,5,29.64,0.0,Corporate,Credit Card,Standard,No,3.0,148.2,
ORD-108089,,CUST-5668,New,Midwest,MN,Yoga Mat,Fitness,2,33.16,0.2,Retail Store,Credit Card,Standard,No,4.0,53.06,
ORD-108648,,CUST-2709,Returning,Midwest,MO,Notebook Set,Home & Office,2,18.13,0.0,Online,Credit Card,Express,No,3.0,36.26,
ORD-104718,,CUST-5932,Returning,Northeast,MA,Hoodie,Clothing,1,55.24,0.0,Online,Credit Card,Express,No,2.0,55.24,
ORD-107050,,CUST-6200,New,Southeast,FL,T-Shirt,Clothing,4,24.06,0.1,Online,Bank Transfer,Express,No,Unknown,86.62,
ORD-104079,,CUST-2490,Returning,Northeast,CT,Desk Lamp,Home & Office,4,46.79,0.0,Online,Bank Transfer,Standard,No,2.0,187.16,
ORD-110960,,CUST-2404,Returning,West,CA,Wireless Mouse,Electronics,2,33.47,0.05,Online,Credit Card,Next Day,Yes,3.0,63.59,
ORD-109940,,CUST-5374,New,Midwest,MI,Jeans,Clothing,1,64.03,0.05,Online,Credit Card,Express,No,5.0,60.83,
ORD-106722,,CUST-4654,New,Midwest,MI,Wireless Headphones,Electronics,1,96.37,0.0,Online,PayPal,Express,No,2.0,96.37,
ORD-110384,,CUST-2351,Returning,Southwest,TX,Wireless Headphones,Electronics,2,83.98,0.15,Marketplace,Debit Card,Standard,No,5.0,142.77,
ORD-101239,,CUST-5242,New,Southeast,GA,Yoga Mat,Fitness,1,33.99,0.0,Retail Store,Apple Pay,Express,No,5.0,33.99,
ORD-106825,,CUST-4927,New,Southwest,TX,Wireless Headphones,Electronics,2,96.07,0.0,Corporate,Apple Pay,Standard,No,3.0,192.14,
ORD-104223,2026-05-01,CUST-3341,Returning,Northeast,MA,Monitor Stand,Home & Office,2,59.11,0.0,Online,PayPal,Express,No,3.0,118.22,2026-05
ORD-105460,,CUST-1495,New,Southwest,OK,Smart Watch,Electronics,1,160.7,0.0,Online,PayPal,Express,No,5.0,160.7,
ORD-111667,2026-04-06,CUST-1825,Returning,Southwest,OK,Bluetooth Speaker,Electronics,2,74.25,0.0,Retail Store,Credit Card,Standard,No,3.0,148.5,2026-04
ORD-107844,2025-04-02,CUST-3864,New,Southeast,GA,Bluetooth Speaker,Electronics,3,74.25,0.05,Retail Store,Apple Pay,2-Day,No,3.0,211.61,2025-04
ORD-103179,,CUST-3417,Returning,Southwest,TX,Monitor Stand,Home & Office,2,58.47,0.0,Retail Store,Bank Transfer,Standard,No,2.0,116.94,
ORD-105194,,CUST-2597,Returning,West,NV,Wireless Mouse,Electronics,1,37.11,0.05,Retail Store,Bank Transfer,Standard,No,4.0,35.25,
ORD-101220,,CUST-5427,Returning,Southeast,VA,Wireless Mouse,Electronics,2,36.79,0.0,Online,Debit Card,Standard,No,3.0,73.58,
ORD-103245,2025-07-09,CUST-2369,Vip,Southeast,FL,Hoodie,Clothing,2,55.8,0.1,Online,Bank Transfer,2-Day,No,5.0,100.44,2025-07
ORD-103952,2025-01-05,CUST-6362,Returning,Midwest,IL,Mechanical Keyboard,Electronics,1,90.71,0.1,Online,PayPal,Standard,No,2.0,81.64,2025-01
ORD-108226,,CUST-1124,New,Midwest,MN,Desk Lamp,Home & Office,2,43.48,0.1,Online,Apple Pay,2-Day,No,5.0,78.26,
ORD-111296,2025-01-07,CUST-2361,Returning,Northeast,NJ,T-Shirt,Clothing,2,25.64,0.05,Online,PayPal,Express,No,4.0,48.72,2025-01
ORD-101872,,CUST-5862,New,Midwest,MO,Office Chair,Home & Office,1,182.41,0.2,Retail Store,Apple Pay,2-Day,No,5.0,145.93,
ORD-108168,2026-06-05,CUST-5052,Vip,Southwest,NM,Mechanical Keyboard,Electronics,1,95.66,0.0,Online,PayPal,Next Day,No,5.0,95.66,2026-06
ORD-103543,,CUST-4402,Returning,Southeast,FL,Fitness Tracker,Fitness,3,76.31,0.15,Online,PayPal,Standard,No,3.0,194.59,
ORD-110776,,CUST-2512,New,Midwest,MI,T-Shirt,Clothing,1,26.75,0.1,Online,Debit Card,2-Day,No,4.0,24.08,
ORD-103393,,CUST-3516,Returning,West,OR,T-Shirt,Clothing,2,25.2,0.1,Retail Store,Credit Card,Express,No,5.0,45.36,
ORD-106513,,CUST-3534,New,Southwest,OK,Yoga Mat,Fitness,2,33.07,0.0,Online,PayPal,Standard,No,4.0,66.14,
ORD-108471,,CUST-3526,Returning,West,WA,Office Chair,Home & Office,2,181.02,0.1,Retail Store,Apple Pay,Next Day,Yes,Unknown,325.84,
ORD-106212,,CUST-5052,New,Southwest,NM,T-Shirt,Clothing,1,26.44,0.0,Online,Bank Transfer,Next Day,No,4.0,26.44,
ORD-109974,2025-07-07,CUST-5229,Returning,Southwest,OK,Fitness Tracker,Fitness,1,82.18,0.1,Retail Store,Debit Card,2-Day,No,2.0,73.96,2025-07
ORD-109097,,CUST-3016,Vip,Southwest,NM,USB-C Hub,Electronics,1,38.06,0.0,Online,Credit Card,2-Day,No,1.0,38.06,
ORD-111277,,CUST-6496,Returning,West,AZ,Smart Watch,Electronics,1,137.99,0.0,Retail Store,Credit Card,Standard,No,4.0,137.99,
ORD-100276,2026-01-04,CUST-2328,Returning,Southeast,GA,Monitor Stand,Home & Office,1,60.54,0.0,Online,Debit Card,Standard,No,4.0,60.54,2026-01
ORD-108891,,CUST-1570,Returning,Southeast,NC,Office Chair,Home & Office,1,195.13,0.0,Marketplace,Debit Card,Next Day,No,3.0,195.13,
ORD-103293,,CUST-4720,New,Southeast,FL,Hoodie,Clothing,1,54.92,0.1,Online,PayPal,Next Day,No,4.0,49.43,
ORD-103779,2025-07-03,CUST-5859,New,Southeast,GA,Bluetooth Speaker,Electronics,1,72.52,0.0,Retail Store,Debit Card,Standard,No,Unknown,72.52,2025-07
ORD-109839,,CUST-5444,New,West,AZ,Yoga Mat,Fitness,1,35.55,0.1,Online,Bank Transfer,Express,No,Unknown,31.99,
