OrderID,OrderDate,CustomerID,CustomerType,Region,State,Product,Category,Quantity,UnitPrice,Discount,SalesChannel,PaymentMethod,ShippingMethod,Returned,CustomerRating
ORD-106685,########,CUST-6780,VIP,Midwest,OH,USB-C Hub,Electronics,1,37.01,0.05,Online,PayPal,Express,Yes,3
ORD-102664,########,CUST-1579,Returning,West,NV,Running Shoes,Clothing,3,83.46,0.2,Retail Store,Credit Card,Express,No,2
ORD-105169,########,CUST-2467,Returning,Northeast,NY,Wireless Mouse,Electronics,1,33.41,0.2,Online,PayPal,Standard,Yes,4
ORD-111283,7/5/2026,CUST-3603,Returning,Southwest,OK,Monitor Stand,HOME & OFFICE,1,56.78,0.1,Online,Apple Pay,2-Day,No,4
ORD-104599,########,CUST-2508,VIP,Midwest,MO,Wireless Mouse,Electronics,1,36.15,0,Online,Apple Pay,Express,Yes,4
ORD-110322,6/1/2025,CUST-4509,New,Southeast,VA,Backpack,Clothing,1,$51.65,0.05,Online,Credit Card,2-Day,No,4
ORD-108880,########,CUST-2760,Returning,Southwest,OK,Desk Organizer,Home & Office,2,24.75,0.05,Corporate,PayPal,Next Day,No,3
ORD-104363,########,CUST-6264,Returning,West,AZ,Monitor Stand,Home & Office,1,60.94,0.1,Retail Store,Bank Transfer,2-Day,No,5
ORD-110293,########,CUST-6314,New,Northeast,CT,Yoga Mat,Fitness,2,33.38,0.05,Corporate,Apple Pay,Standard,No,5
ORD-106017,########,CUST-5488,Returning,Northeast,NY,Standing Desk,HOME & OFFICE,1,321.46,0.05,Online,Debit Card,Express,No,5
ORD-102741,########,CUST-1013,VIP,West,OR,Dumbbell Set,Fitness,3,135.43,0,Marketplace,Credit Card,Standard,No,5
ORD-110219,########,CUST-4258,Returning,Midwest,MN,Notebook Set,Home & Office,1,17.7,0,Corporate,Bank Transfer,Standard,No,5
ORD-108743,########,CUST-2403,New,West,AZ,Foam Roller,Fitness,1,25.9,0,Marketplace,Apple Pay,2-Day,No,5
ORD-109139,########,CUST-2245,New,Southeast,NC,Notebook Set,Home & Office,1,19.25,0,Retail Store,Credit Card,2-Day,No,5
ORD-106061,1/4/2025,CUST-4463,Returning,West,OR,Yoga Mat,Fitness,1,37.03,0.1,Online,PayPal,Standard,No,4
ORD-106952,########,CUST-3169,Returning,Southwest,TX,Foam Roller,Fitness,1,29.44,0.15,Online,Debit Card,Express,No,4
ORD-102553,########,CUST-2092,New,Northeast,NY,Hoodie,Clothing,2,50.79,0.05,Online,Debit Card,Standard,Yes,3
ORD-110269,########,CUST-6449,Returning,Midwest,IL,Smart Watch,Electronics,2,144.89,0,Retail Store,Bank Transfer,Express,No,3
ORD-110902,########,CUST-1622,New,Southeast,TN,Standing Desk,Home & Office,1,355.92,0.2,Online,Debit Card,Express,No,5
ORD-102382,########,CUST-4575,VIP,West,AZ,Jacket,Clothing,1,111.69,0.1,Retail Store,Credit Card,Standard,No,3
ORD-101011,9/3/2025,CUST-5568,RETURNING,West,NV,USB-C Hub,Electronics,1,41.62,0.1,Online,Bank Transfer,Express,No,
ORD-105509,########,CUST-4368,Returning,Southwest,NM,Fitness Tracker,Fitness,2,78.32,0,Marketplace,Debit Card,Standard,No,5
ORD-111786,########,CUST-5222,New,Northeast,NJ,USB-C Hub,ELECTRONICS,1,40.2,0,Retail Store,Credit Card,Standard,No,5
ORD-107893,########,CUST-5582,New,Northeast,PA,Bluetooth Speaker,Electronics,2,74.28,0,Online,Apple Pay,Standard,No,4
ORD-103101,########,CUST-6259,Returning,Midwest,MN,Standing Desk,Home & Office,2,328.29,0.2,Online,Credit Card,2-Day,No,5
ORD-106881,7/9/2026,CUST-5748,New,Northeast,MA,Yoga Mat,Fitness,3,36.31,0.1,Online,Bank Transfer,Express,No,5
ORD-105938,########,CUST-3090,Returning,Southwest,NM,Jacket,Clothing,2,122.1,0,Retail Store,Bank Transfer,Express,Yes,5
ORD-100748,4/1/2026,CUST-6058,Returning,West,NV,Wireless Headphones,Electronics,1,92.58,0,Retail Store,Bank Transfer,Standard,No,5
ORD-100286,6/1/2026,CUST-6466,Returning,Southeast,VA,Notebook Set,HOME & OFFICE,1,18.31,0,Online,PayPal,Express,No,5
ORD-103699,4/8/2025,CUST-3525,Returning,Southwest,NM,Monitor Stand,Home & Office,1,60.64,0.15,Retail Store,PayPal,2-Day,No,5
ORD-101415,2/5/2025,CUST-3624,New,Southwest,TX,Fitness Tracker,Fitness,4,80.69,0,Retail Store,PayPal,Next Day,Yes,3
ORD-104214,########,CUST-4654,Returning,Southeast,GA,Desk Organizer,HOME & OFFICE,1,23.45,0.2,Retail Store,Bank Transfer,Standard,No,4
ORD-101468,########,CUST-3315,New,Northeast,PA,Water Bottle,Fitness,1,19.2,0,Online,Credit Card,Express,No,3
ORD-102873,2/1/2025,CUST-4224,Returning,Southwest,NM,Monitor Stand,HOME & OFFICE,1,55.69,0,Online,Debit Card,Next Day,No,
ORD-101879,########,CUST-2096,New,Southeast,TN,Mechanical Keyboard,Electronics,1,94.78,0,Marketplace,PayPal,Standard,No,5
ORD-109053,########,CUST-3298,Returning,Southwest,NM,Resistance Bands,Fitness,1,24.42,0,Online,Debit Card,Standard,No,3
ORD-100554,########,CUST-3445,New,Southwest,NM,USB-C Hub,Electronics,1,40.57,0,Marketplace,Apple Pay,Standard,No,4
ORD-106549,########,CUST-4902,VIP,West,WA,Monitor Stand,Home & Office,4,60.18,0,Marketplace,Bank Transfer,Standard,No,
ORD-108599,########,CUST-5798,Returning,Midwest,MN,Desk Lamp,Home & Office,1,45.63,0.1,Online,Bank Transfer,2-Day,No,1
ORD-106031,########,CUST-1333,New,West,NV,Jeans,Clothing,2,$70.04,0.05,Retail Store,PayPal,Express,No,5
ORD-104526,########,CUST-1305,New,West,CA,Backpack,Clothing,1,47.94,0,Online,PayPal,2-Day,No,
ORD-106080,7/6/2026,CUST-5743,Returning,Southwest,NM,Smart Watch,Electronics,2,153.79,0.1,Online,Bank Transfer,Next Day,No,5
ORD-100426,5/7/2025,CUST-4283,New,West,CA,Hoodie,clothing,2,51.93,0.1,Online,Bank Transfer,2-Day,No,4
ORD-103033,5/9/2026,CUST-1830,New,southeast,TN,Desk Lamp,HOME & OFFICE,2,47.4,0,Corporate,Debit Card,2-Day,Yes,3
ORD-100671,########,CUST-2738,New,,WA,Mechanical Keyboard,Electronics,1,101.22,0.05,Retail Store,Bank Transfer,Next Day,No,4
ORD-104375,########,CUST-3477,Returning,Midwest,MO,Wireless Headphones,Electronics,1,86.11,0.15,Retail Store,PayPal,Next Day,No,2
ORD-109721,4/4/2026,CUST-6404,New,West,WA,Yoga Mat,Fitness,1,33.78,0.1,Retail Store,PayPal,Standard,No,4
ORD-101202,2/4/2026,CUST-6242,New,Northeast,MA,Wireless Headphones,Electronics,1,83.25,0.05,Online,Bank Transfer,Standard,No,4
ORD-111711,########,CUST-5325,Returning,Midwest,MO,Jacket,Clothing,1,119.08,0.15,Online,Apple Pay,Express,No,4
ORD-111437,########,CUST-6248,Returning,Southwest,NM,T-Shirt,Clothing,1,23.64,0.05,Retail Store,Credit Card,Standard,No,5
ORD-103144,3/2/2025,CUST-3605,Returning,Northeast,MA,Resistance Bands,Fitness,1,24.4,0,Retail Store,PayPal,Standard,No,
ORD-104662,6/6/2026,CUST-3587,New,Southeast,FL,Wireless Headphones,Electronics,1,90.17,0.15,Online,PayPal,Express,No,4
ORD-111080,########,CUST-2192,Returning,Northeast,NY,Notebook Set,Home & Office,3,19.71,0,Retail Store,Bank Transfer,Standard,No,5
ORD-108301,########,CUST-6416,New,Midwest,MN,T-Shirt,Clothing,3,25.58,0.15,Online,Apple Pay,2-Day,No,
ORD-103817,########,CUST-1227,Returning,Midwest,MO,Foam Roller,Fitness,1,$29.53,0,Online,PayPal,Standard,No,3
ORD-111123,########,CUST-3982,Returning,Southeast,GA,Smart Watch,Electronics,2,$142.01,0.15,Online,Apple Pay,2-Day,No,4
ORD-103344,########,CUST-2281,RETURNING,Midwest,MI,Dumbbell Set,Fitness,4,137.99,0.05,Retail Store,Bank Transfer,Standard,No,4
ORD-106128,3/9/2026,CUST-1705,VIP,Northeast,NJ,Desk Lamp,Home & Office,1,42.46,0,Marketplace,PayPal,Standard,No,1
ORD-108682,########,CUST-4603,Returning,West,CA,Dumbbell Set,Fitness,3,138.24,0,Online,Apple Pay,Standard,No,5
ORD-108346,########,CUST-2109,New,Midwest,MN,Smart Watch,Electronics,3,158.93,0.05,Online,Debit Card,Standard,No,
ORD-106831,1/3/2025,CUST-1729,New,Northeast,NY,Wireless Headphones,Electronics,1,83.92,0,Corporate,Credit Card,Standard,No,4
ORD-109291,########,CUST-4843,New,Southeast,VA,Desk Lamp,Home & Office,2,42.06,0,Marketplace,Bank Transfer,Standard,No,4
ORD-104430,########,CUST-3040,NEW,West,CA,Running Shoes,Clothing,2,81.87,0.1,Online,Apple Pay,Express,No,5
ORD-106516,5/2/2025,CUST-5015,New,West,OR,Standing Desk,Home & Office,5,316.18,0.05,Retail Store,Apple Pay,Standard,No,3
ORD-109182,########,CUST-6306,Returning,Southeast,TN,Wireless Headphones,Electronics,2,90.51,0.1,Retail Store,Credit Card,Standard,No,4
ORD-110413,########,CUST-1072,New,West,OR,Notebook Set,Home & Office,2,19.28,0.1,Online,PayPal,Express,No,4
ORD-100595,2/4/2026,CUST-4194,New,Southwest,NM,Jeans,Clothing,1,69.77,0,Online,Apple Pay,Standard,No,5
ORD-100365,8/2/2025,CUST-2249,Returning,West,OR,Hoodie,Clothing,1,53.19,0.05,Online,Credit Card,Standard,No,4
ORD-106899,########,CUST-4758,New,West,WA,Smart Watch,Electronics,1,148.33,0,Marketplace,Bank Transfer,2-Day,No,5
ORD-112243,6/9/2025,CUST-3417,Returning,Midwest,MO,Hoodie,Clothing,1,56.55,0.1,Online,Apple Pay,Express,No,
ORD-109796,########,CUST-1995,Returning,Southeast,VA,Mechanical Keyboard,Electronics,2,93.17,0,Online,Credit Card,Standard,Yes,4
ORD-104961,########,CUST-6321,New,Southwest,OK,Standing Desk,Home & Office,4,353.13,0.1,Marketplace,Debit Card,Standard,No,4
ORD-106307,########,CUST-5658,Returning,West,NV,Wireless Mouse,Electronics,2,37.01,0.05,Online,PayPal,Express,No,5
ORD-110190,########,CUST-4844,Returning,Southwest,OK,Jeans,Clothing,2,65.72,0,Online,Bank Transfer,Standard,No,4
ORD-105478,########,CUST-3556,New,Midwest,OH,USB-C Hub,Electronics,1,38.14,0.1,Marketplace,Debit Card,Express,No,4
ORD-111419,1/2/2025,CUST-3962,Returning,Southeast,FL,Foam Roller,Fitness,3,26.44,0.05,Online,Apple Pay,,No,4
ORD-108621,6/7/2026,CUST-5513,New,Northeast,NY,Desk Lamp,Home & Office,1,47.85,0.15,Online,Debit Card,2-Day,No,3
ORD-104762,########,CUST-6265,Returning,Midwest,MI,Hoodie,Clothing,1,58.82,0,Online,Debit Card,Standard,No,4
ORD-101502,7/8/2025,CUST-6019,Returning,SOUTHWEST,OK,Smart Watch,Electronics,2,138.43,0.15,Retail Store,Bank Transfer,2-Day,No,3
ORD-107153,1/8/2026,CUST-5438,Returning,Northeast,CT,Yoga Mat,Fitness,1,36.84,0.1,Online,PayPal,Express,No,
ORD-106971,########,CUST-4676,Returning,Southeast,VA,Monitor Stand,Home & Office,2,57.12,0.2,Online,Debit Card,Standard,No,5
ORD-100574,########,CUST-5082,New,Northeast,MA,Mechanical Keyboard,Electronics,1,88.84,0,Marketplace,Debit Card,Express,Yes,
ORD-102125,4/2/2026,CUST-6579,Returning,Southeast,NC,Desk Organizer,HOME & OFFICE,2,25.43,0.05,Retail Store,PayPal,2-Day,No,5
ORD-109207,2/8/2026,CUST-5584,New,Southeast,TN,Desk Lamp,Home & Office,1,47.09,0.05,Online,Debit Card,Standard,No,4
ORD-109314,########,CUST-4606,New,West,NV,USB-C Hub,electronics,1,41.59,0,Corporate,Debit Card,Standard,No,2
ORD-100549,########,CUST-2786,New,Southwest,NM,Foam Roller,Fitness,2,27.78,0,Online,Apple Pay,Standard,No,4
ORD-103094,########,CUST-5683,Returning,West,WA,Resistance Bands,Fitness,3,21.94,0,Retail Store,Credit Card,Next Day,No,4
ORD-110627,########,CUST-5094,New,Midwest,IL,Desk Lamp,Home & Office,2,44.05,0.1,Online,PayPal,Standard,No,3
ORD-107400,########,CUST-6175,Returning,Southwest,TX,Monitor Stand,Home & Office,2,59.68,0,Retail Store,Debit Card,Standard,No,4
ORD-103260,########,CUST-2736,Returning,Midwest,MO,Wireless Headphones,Electronics,1,$84.02,0.1,Retail Store,Apple Pay,Standard,No,5
ORD-109473,########,CUST-2305,New,West,AZ,USB-C Hub,Electronics,3,37.09,0.1,Online,Credit Card,2-Day,No,
ORD-105229,########,CUST-2444,VIP,Southwest,OK,Jacket,clothing,1,118.36,0.05,Online,Bank Transfer,2-Day,No,5
ORD-101166,########,CUST-6617,Returning,Midwest,MN,Bluetooth Speaker,Electronics,1,66.24,0.1,Online,Credit Card,Next Day,No,4
ORD-111709,########,CUST-3672,New,Southeast,NC,T-Shirt,Clothing,2,24.94,0,Online,Apple Pay,Standard,No,5
ORD-101195,8/5/2025,CUST-2950,New,Midwest,MN,Backpack,Clothing,1,49.16,0.15,Retail Store,Apple Pay,Express,No,5
ORD-101562,########,CUST-2545,Returning,Northeast,MA,Monitor Stand,Home & Office,1,64.28,0,Retail Store,Apple Pay,Standard,No,5
ORD-107288,2/6/2025,CUST-6192,Returning,Southwest,TX,Hoodie,Clothing,1,51.35,0,Marketplace,Credit Card,2-Day,No,2
ORD-108557,########,CUST-6097,new,Southeast,GA,Standing Desk,Home & Office,2,317.51,0,Marketplace,Apple Pay,2-Day,No,5
ORD-108755,########,CUST-6422,Returning,Southeast,FL,Jacket,Clothing,2,111.35,0.1,Online,Debit Card,Standard,No,2
ORD-104729,########,CUST-1238,New,Southwest,TX,Desk Organizer,Home & Office,2,26.09,0,Corporate,Debit Card,,No,5
ORD-104252,########,CUST-6380,Returning,Midwest,MO,Jacket,Clothing,2,113.63,0.1,Corporate,Bank Transfer,Express,No,3
ORD-109085,########,CUST-1136,Returning,Midwest,MN,USB-C Hub,Electronics,2,37.3,0.1,Online,Debit Card,Standard,No,5
ORD-111360,7/8/2025,CUST-6073,New,Midwest,OH,Notebook Set,Home & Office,4,18.89,0,Online,Bank Transfer,Next Day,No,5
ORD-110338,7/9/2025,CUST-3605,New,Midwest,MO,Notebook Set,Home & Office,2,19.52,0.15,Marketplace,PayPal,Next Day,Yes,2
ORD-110786,########,CUST-2184,New,Southwest,NM,USB-C Hub,Electronics,3,38.73,0,Online,Debit Card,Standard,No,5
ORD-103921,########,CUST-4661,Returning,Northeast,CT,Mechanical Keyboard,Electronics,5,91.65,0.05,Online,Apple Pay,Standard,No,4
ORD-102512,########,CUST-2632,New,Northeast,CT,Foam Roller,Fitness,1,30.16,0,Marketplace,Credit Card,Next Day,No,5
ORD-111268,########,CUST-4068,Returning,Southeast,NC,Monitor Stand,Home & Office,3,64.59,0.1,Online,PayPal,Standard,No,4
ORD-105042,########,CUST-6686,New,Midwest,OH,Dumbbell Set,Fitness,1,126.8,0.2,Online,Debit Card,2-Day,No,4
ORD-104761,########,CUST-5221,New,Southeast,FL,USB-C Hub,Electronics,1,40.35,0,Marketplace,Credit Card,Standard,No,5
ORD-100838,########,CUST-5975,Returning,Midwest,MO,Hoodie,Clothing,2,57.82,0.1,Online,Apple Pay,Express,No,5
ORD-103621,7/6/2026,CUST-2230,Returning,West,AZ,Desk Organizer,Home & Office,2,25.55,0,Online,Credit Card,Standard,No,3
ORD-104184,2/5/2025,CUST-3870,Returning,Southwest,NM,USB-C Hub,Electronics,1,40.86,0,Online,PayPal,Express,Yes,5
ORD-105450,########,CUST-6227,Returning,Southeast,VA,T-Shirt,Clothing,3,24.97,0.2,Online,Credit Card,2-Day,No,3
ORD-104460,########,CUST-2009,Returning,Midwest,IL,Desk Organizer,Home & Office,1,25.88,0,Online,Apple Pay,Standard,No,4
ORD-102728,########,CUST-1890,Returning,Southwest,OK,Jacket,Clothing,1,125.3,0.1,Online,Debit Card,Standard,No,
ORD-101187,########,CUST-1498,Returning,Northeast,NJ,Wireless Headphones,Electronics,2,83.3,0.15,Online,Bank Transfer,Standard,No,5
ORD-104789,########,CUST-1105,,Southeast,TN,Notebook Set,Home & Office,1,17.94,0.1,Online,Debit Card,Next Day,No,4
ORD-107857,4/5/2025,CUST-4342,VIP,Northeast,NY,USB-C Hub,Electronics,1,37.84,0.15,Online,PayPal,Express,No,5
ORD-107786,4/7/2025,CUST-3316,Returning,West,CA,Running Shoes,Clothing,1,$84.10,0,Corporate,Bank Transfer,Standard,No,3
ORD-106013,3/8/2025,CUST-2970,New,west,NV,USB-C Hub,Electronics,1,39,0.2,Retail Store,Bank Transfer,Standard,No,5
ORD-109997,########,CUST-1349,New,Southwest,TX,Yoga Mat,Fitness,1,35.61,0,Retail Store,Bank Transfer,Express,No,2
ORD-111925,########,CUST-6007,New,West,CA,Wireless Headphones,Electronics,2,88.27,0.05,Corporate,Bank Transfer,Next Day,No,5
ORD-108478,6/1/2026,CUST-4229,Returning,West,OR,T-Shirt,Clothing,2,25.72,0,Online,Bank Transfer,Express,No,3
ORD-101815,########,CUST-4181,VIP,Northeast,CT,Office Chair,Home & Office,1,177.94,0.1,Marketplace,Debit Card,Standard,No,4
ORD-105384,3/3/2025,CUST-1141,Returning,Southeast,FL,T-Shirt,Clothing,2,25.36,0.1,Marketplace,PayPal,Next Day,No,5
ORD-107049,########,CUST-1681,Returning,West,CA,Water Bottle,Fitness,1,18.44,0.1,Online,Apple Pay,Express,No,4
ORD-103067,########,CUST-5313,New,West,OR,Jacket,Clothing,2,129.05,0,Marketplace,PayPal,Standard,No,
ORD-108568,4/7/2026,CUST-1040,Returning,West,NV,USB-C Hub,Electronics,3,37.63,0.15,Marketplace,Bank Transfer,Standard,No,3
ORD-103640,########,CUST-2573,New,Southwest,TX,Jeans,Clothing,2,65.49,0.15,Online,Apple Pay,Standard,No,5
ORD-107360,########,CUST-3218,Returning,Southeast,NC,Bluetooth Speaker,Electronics,1,70.46,0.05,Online,PayPal,Standard,No,4
ORD-104650,7/9/2026,CUST-3554,New,Southwest,NM,Desk Lamp,Home & Office,4,47.8,0.05,Retail Store,Debit Card,Standard,No,3
ORD-111610,########,CUST-2166,New,Northeast,NJ,Hoodie,Clothing,2,53.25,0.05,Online,Debit Card,Standard,Yes,4
ORD-102337,########,CUST-4086,Returning,West,NV,Wireless Headphones,Electronics,1,85.41,0.15,Online,PayPal,2-Day,No,5
ORD-101281,########,CUST-2691,Returning,West,OR,Monitor Stand,Home & Office,2,62.23,0.05,Marketplace,Apple Pay,Express,No,3
ORD-106427,3/8/2025,CUST-4966,Returning,West,CA,Wireless Mouse,Electronics,1,36.53,0,Online,Credit Card,2-Day,Yes,3
ORD-104257,########,CUST-3575,New,Southwest,NM,Dumbbell Set,Fitness,4,128.99,0.15,Online,Apple Pay,2-Day,No,5
ORD-105391,########,CUST-6556,Returning,West,CA,Jeans,Clothing,1,63.1,0,Marketplace,PayPal,Standard,No,5
ORD-102657,1/5/2025,CUST-1414,Returning,Northeast,NJ,Running Shoes,Clothing,1,91.44,0.15,Corporate,Debit Card,Standard,Yes,4
ORD-107209,3/7/2026,CUST-3970,Returning,west,CA,T-Shirt,Clothing,2,26.61,0,Retail Store,PayPal,Express,No,3
ORD-109649,########,CUST-1042,VIP,West,NV,Dumbbell Set,Fitness,1,125.15,0,Corporate,Bank Transfer,Express,Yes,5
ORD-107339,########,CUST-5179,Returning,Northeast,CT,Desk Organizer,home & office,4,23.31,0.05,Retail Store,Debit Card,Express,No,4
ORD-111390,########,CUST-6264,Returning,Southeast,GA,Dumbbell Set,Fitness,1,133.69,0.2,Online,PayPal,Standard,No,3
ORD-106930,########,CUST-1415,Returning,West,OR,Smart Watch,ELECTRONICS,3,156.85,0,Retail Store,Bank Transfer,Standard,No,3
ORD-101981,########,CUST-1544,Returning,Northeast,PA,Wireless Mouse,Electronics,1,34.34,0,Online,Bank Transfer,Standard,No,
ORD-108965,3/2/2026,CUST-3943,Returning,Midwest,MO,Wireless Headphones,Electronics,3,85.31,0.1,Online,Debit Card,Standard,No,3
ORD-106869,########,CUST-5709,New,Southeast,VA,Smart Watch,Electronics,2,144.65,0,Online,Credit Card,Express,No,4
ORD-108271,########,CUST-4108,New,Southeast,VA,Running Shoes,Clothing,2,85.59,0.1,Marketplace,Credit Card,Standard,No,3
ORD-109863,3/2/2026,CUST-4907,Returning,Southeast,GA,Monitor Stand,Home & Office,2,63.58,0,Marketplace,PayPal,Express,No,5
ORD-104723,########,CUST-5394,New,midwest,MN,Bluetooth Speaker,Electronics,1,69.7,0.05,Online,Credit Card,Standard,No,5
ORD-110830,########,CUST-1179,Returning,West,OR,Mechanical Keyboard,Electronics,3,100,0,Online,Debit Card,Standard,No,5
ORD-105346,########,CUST-4557,New,southeast,NC,Office Chair,Home & Office,1,195.17,0.2,Online,PayPal,Standard,No,4
ORD-104552,########,CUST-2546,Returning,Southwest,TX,Jeans,Clothing,5,69.13,0,Online,Debit Card,2-Day,No,5
ORD-109381,########,CUST-1395,VIP,Southeast,NC,Hoodie,Clothing,1,51.21,0,Corporate,Apple Pay,2-Day,No,5
ORD-103894,########,CUST-1960,Returning,Northeast,CT,Wireless Headphones,Electronics,1,90.64,0.2,Retail Store,Bank Transfer,Standard,No,
ORD-106277,8/8/2025,CUST-1845,Returning,West,OR,Dumbbell Set,Fitness,2,137.28,0.1,Marketplace,Credit Card,Standard,Yes,4
ORD-107276,########,CUST-4615,Returning,Midwest,MN,Wireless Headphones,Electronics,1,85.67,0.15,Online,Bank Transfer,Standard,No,4
ORD-101937,1/8/2025,CUST-2367,Returning,Midwest,OH,Water Bottle,Fitness,1,19.94,0,Online,Credit Card,Express,No,1
ORD-101831,6/8/2025,CUST-4426,New,Midwest,MI,Wireless Headphones,Electronics,1,92.09,0.1,Marketplace,Debit Card,Next Day,No,4
ORD-109816,########,CUST-5942,Returning,southeast,TN,Wireless Headphones,Electronics,3,91.01,0.05,Retail Store,Bank Transfer,Standard,Yes,4
ORD-105673,########,CUST-1486,New,Southwest,OK,USB-C Hub,Electronics,2,41.98,0,Marketplace,Bank Transfer,Standard,No,5
ORD-104444,########,CUST-4289,Returning,West,NV,Office Chair,Home & Office,2,179.48,0,Online,Debit Card,Standard,No,3
ORD-108303,3/5/2026,CUST-6795,Returning,Southeast,FL,Fitness Tracker,Fitness,1,78.74,0.05,Online,Debit Card,Standard,No,3
ORD-106710,########,CUST-3996,New,midwest,MI,Running Shoes,Clothing,3,89.86,0,Online,Bank Transfer,Express,No,5
ORD-101358,########,CUST-2170,New,Southwest,TX,Foam Roller,Fitness,4,29.01,0,Marketplace,Debit Card,Standard,No,4
ORD-100278,6/4/2026,CUST-2683,VIP,Midwest,MO,Smart Watch,Electronics,3,148.53,0.1,Online,Apple Pay,Standard,No,5
ORD-110660,########,CUST-6346,New,Midwest,MI,Notebook Set,Home & Office,1,19.53,0,Marketplace,Bank Transfer,Standard,No,4
ORD-100558,3/9/2025,CUST-4954,Returning,West,NV,Jeans,Clothing,3,69.73,0.05,Marketplace,PayPal,Express,No,5
ORD-104346,########,CUST-5474,New,Midwest,OH,Smart Watch,Electronics,1,159.87,0.05,Online,Bank Transfer,Standard,No,4
ORD-111822,########,CUST-4971,Returning,Northeast,NY,Bluetooth Speaker,Electronics,1,69.4,0,Online,Debit Card,Standard,Yes,4
ORD-102145,########,CUST-3026,Returning,West,OR,Office Chair,Home & Office,1,$180.60,0.05,Marketplace,Apple Pay,,No,4
ORD-107054,########,CUST-2941,Returning,Southwest,OK,Hoodie,Clothing,1,57.87,0.05,Retail Store,PayPal,Express,No,1
ORD-110716,2/1/2025,CUST-6782,VIP,Northeast,NJ,Monitor Stand,Home & Office,2,57.79,0.1,Online,PayPal,2-Day,Yes,4
ORD-109344,########,CUST-3427,Returning,Midwest,MO,Bluetooth Speaker,Electronics,1,73.56,0.2,Marketplace,PayPal,Express,No,4
ORD-101417,2/7/2025,CUST-2143,New,Midwest,MN,Water Bottle,Fitness,2,21.39,0.1,Marketplace,PayPal,Standard,No,4
ORD-105142,8/5/2025,CUST-1456,Returning,Southeast,NC,Desk Lamp,Home & Office,2,44.59,0,Online,Bank Transfer,Express,No,1
ORD-102036,8/4/2025,CUST-3446,New,Southeast,TN,USB-C Hub,Electronics,1,$37.43,0.05,Online,PayPal,Express,No,3
ORD-110790,########,CUST-1110,Returning,Southeast,FL,Monitor Stand,Home & Office,1,57.52,0.1,Marketplace,Bank Transfer,Express,No,3
